Property, Value
1.940152e-02, 1.254065e-01, 1.572679e-02
1.941469e-02, 1.253389e-01, 1.570984e-02
1.942785e-02, 1.239815e-01, 1.537141e-02
1.944101e-02, 1.239368e-01, 1.536033e-02
1.945417e-02, 1.239230e-01, 1.535691e-02
1.946734e-02, 1.230971e-01, 1.515289e-02
1.948050e-02, 1.232018e-01, 1.517868e-02
1.949366e-02, 1.226759e-01, 1.504938e-02
1.950682e-02, 1.224743e-01, 1.499996e-02
1.951999e-02, 1.229631e-01, 1.511992e-02
1.953315e-02, 1.218698e-01, 1.485224e-02
1.954631e-02, 1.226544e-01, 1.504411e-02
1.955947e-02, 1.220150e-01, 1.488767e-02
1.957264e-02, 1.226728e-01, 1.504862e-02
1.958580e-02, 1.222300e-01, 1.494016e-02
1.959896e-02, 1.217435e-01, 1.482147e-02
1.961212e-02, 1.222110e-01, 1.493552e-02
1.962529e-02, 1.220193e-01, 1.488871e-02
1.963845e-02, 1.223693e-01, 1.497425e-02
1.965161e-02, 1.222520e-01, 1.494556e-02
1.966477e-02, 1.226561e-01, 1.504452e-02
1.967794e-02, 1.229644e-01, 1.512024e-02
1.969110e-02, 1.233725e-01, 1.522077e-02
1.970426e-02, 1.244293e-01, 1.548265e-02
1.971742e-02, 1.242938e-01, 1.544895e-02
1.973059e-02, 1.248895e-01, 1.559740e-02
1.974375e-02, 1.252913e-01, 1.569790e-02
1.975691e-02, 1.260570e-01, 1.589037e-02
1.977007e-02, 1.267325e-01, 1.606113e-02
1.978324e-02, 1.276921e-01, 1.630527e-02
1.979640e-02, 1.279411e-01, 1.636893e-02
1.980956e-02, 1.277700e-01, 1.632517e-02
1.982272e-02, 1.286997e-01, 1.656362e-02
1.983589e-02, 1.284423e-01, 1.649743e-02
1.984905e-02, 1.291521e-01, 1.668027e-02
1.986221e-02, 1.295783e-01, 1.679052e-02
1.987537e-02, 1.293417e-01, 1.672927e-02
1.988854e-02, 1.305663e-01, 1.704756e-02
1.990170e-02, 1.309234e-01, 1.714094e-02
1.991486e-02, 1.315934e-01, 1.731682e-02
1.992802e-02, 1.322394e-01, 1.748725e-02
1.994119e-02, 1.321953e-01, 1.747558e-02
1.995435e-02, 1.326443e-01, 1.759450e-02
1.996751e-02, 1.336783e-01, 1.786989e-02
1.998067e-02, 1.339401e-01, 1.793996e-02
1.999384e-02, 1.344112e-01, 1.806637e-02
2.000700e-02, 1.353211e-01, 1.831180e-02
2.002016e-02, 1.354191e-01, 1.833833e-02
2.003332e-02, 1.352920e-01, 1.830392e-02
2.004649e-02, 1.358175e-01, 1.844640e-02
2.005965e-02, 1.356865e-01, 1.841083e-02
2.007281e-02, 1.356200e-01, 1.839279e-02
2.008597e-02, 1.356629e-01, 1.840443e-02
2.009914e-02, 1.367775e-01, 1.870809e-02
2.011230e-02, 1.374546e-01, 1.889378e-02
2.012546e-02, 1.369424e-01, 1.875323e-02
2.013862e-02, 1.373821e-01, 1.887383e-02
2.015179e-02, 1.375664e-01, 1.892451e-02
2.016495e-02, 1.375817e-01, 1.892871e-02
2.017811e-02, 1.373540e-01, 1.886613e-02
2.019127e-02, 1.378617e-01, 1.900585e-02
2.020444e-02, 1.382704e-01, 1.911869e-02
2.021760e-02, 1.381259e-01, 1.907876e-02
2.023076e-02, 1.381609e-01, 1.908844e-02
2.024392e-02, 1.376296e-01, 1.894192e-02
2.025709e-02, 1.373772e-01, 1.887250e-02
2.027025e-02, 1.371412e-01, 1.880770e-02
2.028341e-02, 1.370565e-01, 1.878448e-02
2.029657e-02, 1.362323e-01, 1.855923e-02
2.030974e-02, 1.359373e-01, 1.847894e-02
2.032290e-02, 1.355784e-01, 1.838152e-02
2.033606e-02, 1.355493e-01, 1.837361e-02
2.034922e-02, 1.349066e-01, 1.819980e-02
2.036239e-02, 1.346430e-01, 1.812875e-02
2.037555e-02, 1.337934e-01, 1.790067e-02
2.038871e-02, 1.334693e-01, 1.781405e-02
2.040187e-02, 1.339067e-01, 1.793100e-02
2.041504e-02, 1.335738e-01, 1.784195e-02
2.042820e-02, 1.337149e-01, 1.787968e-02
2.044136e-02, 1.332587e-01, 1.775787e-02
2.045452e-02, 1.329400e-01, 1.767305e-02
2.046769e-02, 1.327367e-01, 1.761903e-02
2.048085e-02, 1.323189e-01, 1.750829e-02
2.049401e-02, 1.322428e-01, 1.748817e-02
2.050717e-02, 1.320929e-01, 1.744853e-02
2.052034e-02, 1.318609e-01, 1.738731e-02
2.053350e-02, 1.316072e-01, 1.732044e-02
2.054666e-02, 1.316150e-01, 1.732252e-02
2.055982e-02, 1.312958e-01, 1.723858e-02
2.057299e-02, 1.310445e-01, 1.717266e-02
2.058615e-02, 1.305206e-01, 1.703563e-02
2.059931e-02, 1.313644e-01, 1.725659e-02
2.061247e-02, 1.313877e-01, 1.726273e-02
2.062564e-02, 1.383098e-01, 1.912961e-02
2.063880e-02, 1.388872e-01, 1.928965e-02
2.065196e-02, 1.388768e-01, 1.928677e-02
2.066512e-02, 1.380980e-01, 1.907107e-02
2.067829e-02, 1.385721e-01, 1.920223e-02
2.069145e-02, 1.392456e-01, 1.938932e-02
2.070461e-02, 1.385855e-01, 1.920594e-02
2.071777e-02, 1.388553e-01, 1.928081e-02
2.073094e-02, 1.386424e-01, 1.922171e-02
2.074410e-02, 1.390965e-01, 1.934782e-02
2.075726e-02, 1.334615e-01, 1.781197e-02
2.077042e-02, 1.339374e-01, 1.793923e-02
2.078359e-02, 1.342907e-01, 1.803400e-02
2.079675e-02, 1.346724e-01, 1.813664e-02
2.080991e-02, 1.352088e-01, 1.828143e-02
2.082307e-02, 1.360826e-01, 1.851848e-02
2.083624e-02, 1.364673e-01, 1.862333e-02
2.084940e-02, 1.374977e-01, 1.890562e-02
2.086256e-02, 1.372625e-01, 1.884099e-02
2.087572e-02, 1.381926e-01, 1.909720e-02
2.088889e-02, 1.383412e-01, 1.913828e-02
2.090205e-02, 1.395903e-01, 1.948546e-02
2.091521e-02, 1.400811e-01, 1.962272e-02
2.092837e-02, 1.405825e-01, 1.976345e-02
2.094154e-02, 1.412559e-01, 1.995324e-02
2.095470e-02, 1.420672e-01, 2.018310e-02
2.096786e-02, 1.418502e-01, 2.012147e-02
2.098102e-02, 1.418828e-01, 2.013073e-02
2.099419e-02, 1.422853e-01, 2.024510e-02
2.100735e-02, 1.427127e-01, 2.036692e-02
2.102051e-02, 1.429373e-01, 2.043106e-02
2.103367e-02, 1.434968e-01, 2.059132e-02
2.104684e-02, 1.439545e-01, 2.072288e-02
2.106000e-02, 1.447224e-01, 2.094456e-02
2.107316e-02, 1.454190e-01, 2.114667e-02
2.108632e-02, 1.453944e-01, 2.113953e-02
2.109949e-02, 1.462218e-01, 2.138083e-02
2.111265e-02, 1.469406e-01, 2.159154e-02
2.112581e-02, 1.476643e-01, 2.180474e-02
2.113897e-02, 1.484979e-01, 2.205163e-02
2.115214e-02, 1.487132e-01, 2.211562e-02
2.116530e-02, 1.492462e-01, 2.227443e-02
2.117846e-02, 1.500575e-01, 2.251724e-02
2.119162e-02, 1.508355e-01, 2.275133e-02
2.120479e-02, 1.512030e-01, 2.286234e-02
2.121795e-02, 1.519740e-01, 2.309611e-02
2.123111e-02, 1.531444e-01, 2.345322e-02
2.124427e-02, 1.541543e-01, 2.376355e-02
2.125744e-02, 1.547528e-01, 2.394843e-02
2.127060e-02, 1.554577e-01, 2.416711e-02
2.128376e-02, 1.559301e-01, 2.431421e-02
2.129692e-02, 1.566650e-01, 2.454392e-02
2.131009e-02, 1.575013e-01, 2.480667e-02
2.132325e-02, 1.587437e-01, 2.519958e-02
2.133641e-02, 1.589267e-01, 2.525770e-02
2.134957e-02, 1.599256e-01, 2.557620e-02
2.136274e-02, 1.604626e-01, 2.574824e-02
2.137590e-02, 1.616517e-01, 2.613127e-02
2.138906e-02, 1.623272e-01, 2.635013e-02
2.140222e-02, 1.631902e-01, 2.663104e-02
2.141539e-02, 1.636388e-01, 2.677767e-02
2.142855e-02, 1.645210e-01, 2.706718e-02
2.144171e-02, 1.650553e-01, 2.724325e-02
2.145487e-02, 1.660010e-01, 2.755635e-02
2.146804e-02, 1.669947e-01, 2.788722e-02
2.148120e-02, 1.676108e-01, 2.809337e-02
2.149436e-02, 1.685050e-01, 2.839394e-02
2.150752e-02, 1.688940e-01, 2.852519e-02
2.152069e-02, 1.690946e-01, 2.859298e-02
2.153385e-02, 1.688441e-01, 2.850834e-02
2.154701e-02, 1.691200e-01, 2.860157e-02
2.156017e-02, 1.697241e-01, 2.880628e-02
2.157334e-02, 1.694726e-01, 2.872095e-02
2.158650e-02, 1.696125e-01, 2.876839e-02
2.159966e-02, 1.696779e-01, 2.879059e-02
2.161282e-02, 1.694675e-01, 2.871923e-02
2.162599e-02, 1.691572e-01, 2.861415e-02
2.163915e-02, 1.691869e-01, 2.862422e-02
2.165231e-02, 1.692528e-01, 2.864650e-02
2.166547e-02, 1.693771e-01, 2.868861e-02
2.167864e-02, 1.690634e-01, 2.858243e-02
2.169180e-02, 1.692738e-01, 2.865363e-02
2.170496e-02, 1.687762e-01, 2.848539e-02
2.171812e-02, 1.693124e-01, 2.866670e-02
2.173129e-02, 1.694817e-01, 2.872405e-02
2.174445e-02, 1.688122e-01, 2.849757e-02
2.175761e-02, 1.690047e-01, 2.856258e-02
2.177077e-02, 1.693212e-01, 2.866968e-02
2.178394e-02, 1.693138e-01, 2.866715e-02
2.179710e-02, 1.698867e-01, 2.886149e-02
2.181026e-02, 1.697597e-01, 2.881835e-02
2.182342e-02, 1.700251e-01, 2.890854e-02
2.183659e-02, 1.705121e-01, 2.907437e-02
2.184975e-02, 1.703858e-01, 2.903132e-02
2.186291e-02, 1.708268e-01, 2.918180e-02
2.187607e-02, 1.709081e-01, 2.920958e-02
2.188924e-02, 1.710902e-01, 2.927187e-02
2.190240e-02, 1.715105e-01, 2.941585e-02
2.191556e-02, 1.711810e-01, 2.930292e-02
2.192872e-02, 1.716753e-01, 2.947241e-02
2.194189e-02, 1.713095e-01, 2.934694e-02
2.195505e-02, 1.714249e-01, 2.938648e-02
2.196821e-02, 1.712939e-01, 2.934159e-02
2.198137e-02, 1.712811e-01, 2.933721e-02
2.199454e-02, 1.710414e-01, 2.925515e-02
2.200770e-02, 1.713633e-01, 2.936539e-02
2.202086e-02, 1.704625e-01, 2.905746e-02
2.203402e-02, 1.706204e-01, 2.911133e-02
2.204719e-02, 1.705231e-01, 2.907813e-02
2.206035e-02, 1.704129e-01, 2.904055e-02
2.207351e-02, 1.698435e-01, 2.884681e-02
2.208667e-02, 1.699867e-01, 2.889549e-02
2.209984e-02, 1.692928e-01, 2.866006e-02
2.211300e-02, 1.696009e-01, 2.876446e-02
2.212616e-02, 1.691727e-01, 2.861941e-02
2.213932e-02, 1.690834e-01, 2.858918e-02
2.215249e-02, 1.685758e-01, 2.841781e-02
2.216565e-02, 1.773423e-01, 3.145029e-02
2.217881e-02, 1.767886e-01, 3.125420e-02
2.219197e-02, 1.767810e-01, 3.125153e-02
2.220514e-02, 1.761799e-01, 3.103936e-02
2.221830e-02, 1.760622e-01, 3.099790e-02
2.223146e-02, 1.757141e-01, 3.087545e-02
2.224462e-02, 1.754822e-01, 3.079402e-02
2.225779e-02, 1.751112e-01, 3.066392e-02
2.227095e-02, 1.747069e-01, 3.052250e-02
2.228411e-02, 1.744157e-01, 3.042085e-02
2.229727e-02, 1.738048e-01, 3.020812e-02
2.231044e-02, 1.725931e-01, 2.978836e-02
2.232360e-02, 1.716271e-01, 2.945588e-02
2.233676e-02, 1.712181e-01, 2.931565e-02
2.234992e-02, 1.705851e-01, 2.909929e-02
2.236309e-02, 1.702546e-01, 2.898664e-02
2.237625e-02, 1.693200e-01, 2.866925e-02
2.238941e-02, 1.689981e-01, 2.856035e-02
2.240257e-02, 1.675560e-01, 2.807500e-02
2.241574e-02, 1.671448e-01, 2.793738e-02
2.242890e-02, 1.661960e-01, 2.762112e-02
2.244206e-02, 1.648910e-01, 2.718905e-02
2.245522e-02, 1.640686e-01, 2.691850e-02
2.246839e-02, 1.631123e-01, 2.660562e-02
2.248155e-02, 1.624357e-01, 2.638537e-02
2.249471e-02, 1.614105e-01, 2.605335e-02
2.250787e-02, 1.601504e-01, 2.564816e-02
2.252104e-02, 1.589311e-01, 2.525909e-02
2.253420e-02, 1.580345e-01, 2.497490e-02
2.254736e-02, 1.569691e-01, 2.463931e-02
2.256052e-02, 1.561144e-01, 2.437169e-02
2.257369e-02, 1.550357e-01, 2.403607e-02
2.258685e-02, 1.536466e-01, 2.360726e-02
2.260001e-02, 1.524363e-01, 2.323682e-02
2.261317e-02, 1.517164e-01, 2.301786e-02
2.262634e-02, 1.507927e-01, 2.273843e-02
2.263950e-02, 1.496570e-01, 2.239723e-02
2.265266e-02, 1.486754e-01, 2.210437e-02
2.266582e-02, 1.478737e-01, 2.186664e-02
2.267899e-02, 1.466072e-01, 2.149368e-02
2.269215e-02, 1.462549e-01, 2.139051e-02
2.270531e-02, 1.452442e-01, 2.109589e-02
2.271847e-02, 1.447248e-01, 2.094526e-02
2.273164e-02, 1.434374e-01, 2.057428e-02
2.274480e-02, 1.427743e-01, 2.038449e-02
2.275796e-02, 1.419986e-01, 2.016360e-02
2.277112e-02, 1.412412e-01, 1.994907e-02
2.278429e-02, 1.400623e-01, 1.961744e-02
2.279745e-02, 1.392746e-01, 1.939740e-02
2.281061e-02, 1.385678e-01, 1.920104e-02
2.282377e-02, 1.375873e-01, 1.893026e-02
2.283694e-02, 1.370199e-01, 1.877444e-02
2.285010e-02, 1.362147e-01, 1.855444e-02
2.286326e-02, 1.351231e-01, 1.825824e-02
2.287642e-02, 1.345575e-01, 1.810573e-02
2.288959e-02, 1.343133e-01, 1.804006e-02
2.290275e-02, 1.344489e-01, 1.807650e-02
2.291591e-02, 1.346311e-01, 1.812554e-02
2.292907e-02, 1.342818e-01, 1.803161e-02
2.294224e-02, 1.341867e-01, 1.800608e-02
2.295540e-02, 1.339712e-01, 1.794827e-02
2.296856e-02, 1.337410e-01, 1.788665e-02
2.298172e-02, 1.337152e-01, 1.787974e-02
2.299489e-02, 1.338163e-01, 1.790680e-02
2.300805e-02, 1.330058e-01, 1.769054e-02
2.302121e-02, 1.330881e-01, 1.771245e-02
2.303437e-02, 1.323898e-01, 1.752707e-02
2.304754e-02, 1.315439e-01, 1.730380e-02
2.306070e-02, 1.313107e-01, 1.724249e-02
2.307386e-02, 1.307929e-01, 1.710679e-02
2.308702e-02, 1.301383e-01, 1.693597e-02
2.310019e-02, 1.294115e-01, 1.674735e-02
2.311335e-02, 1.283744e-01, 1.648000e-02
2.312651e-02, 1.280934e-01, 1.640791e-02
2.313967e-02, 1.267744e-01, 1.607175e-02
2.315284e-02, 1.254523e-01, 1.573827e-02
2.316600e-02, 1.241812e-01, 1.542097e-02
2.317916e-02, 1.235595e-01, 1.526695e-02
2.319232e-02, 1.224014e-01, 1.498210e-02
2.320549e-02, 1.213365e-01, 1.472254e-02
2.321865e-02, 1.204094e-01, 1.449841e-02
2.323181e-02, 1.190988e-01, 1.418451e-02
2.324497e-02, 1.186052e-01, 1.406718e-02
2.325814e-02, 1.166934e-01, 1.361735e-02
2.327130e-02, 1.152330e-01, 1.327863e-02
2.328446e-02, 1.147475e-01, 1.316700e-02
2.329762e-02, 1.139407e-01, 1.298248e-02
2.331079e-02, 1.128001e-01, 1.272386e-02
2.332395e-02, 1.117492e-01, 1.248788e-02
2.333711e-02, 1.118535e-01, 1.251121e-02
2.335027e-02, 1.105880e-01, 1.222970e-02
2.336344e-02, 1.090548e-01, 1.189296e-02
2.337660e-02, 1.089029e-01, 1.185983e-02
2.338976e-02, 1.078618e-01, 1.163416e-02
2.340292e-02, 1.064612e-01, 1.133399e-02
2.341609e-02, 1.048415e-01, 1.099173e-02
2.342925e-02, 1.038750e-01, 1.079002e-02
2.344241e-02, 1.036376e-01, 1.074076e-02
2.345557e-02, 1.035198e-01, 1.071634e-02
2.346874e-02, 1.019482e-01, 1.039343e-02
2.348190e-02, 1.019613e-01, 1.039610e-02
2.349506e-02, 1.008684e-01, 1.017444e-02
2.350822e-02, 1.002765e-01, 1.005538e-02
2.352139e-02, 9.965575e-02, 9.931268e-03
2.353455e-02, 9.791978e-02, 9.588282e-03
2.354771e-02, 9.713618e-02, 9.435438e-03
2.356087e-02, 9.700933e-02, 9.410811e-03
2.357404e-02, 9.659041e-02, 9.329707e-03
2.358720e-02, 9.541129e-02, 9.103314e-03
2.360036e-02, 9.445945e-02, 8.922589e-03
2.361352e-02, 9.312422e-02, 8.672121e-03
2.362669e-02, 9.120797e-02, 8.318893e-03
2.363985e-02, 9.120277e-02, 8.317946e-03
2.365301e-02, 8.971261e-02, 8.048353e-03
2.366617e-02, 8.923051e-02, 7.962085e-03
2.367934e-02, 8.901893e-02, 7.924369e-03
2.369250e-02, 8.759255e-02, 7.672455e-03
2.370566e-02, 8.710431e-02, 7.587160e-03
2.371882e-02, 8.703797e-02, 7.575608e-03
2.373199e-02, 8.487260e-02, 7.203359e-03
2.374515e-02, 8.341024e-02, 6.957269e-03
2.375831e-02, 8.187237e-02, 6.703086e-03
2.377147e-02, 8.080101e-02, 6.528804e-03
2.378464e-02, 7.968007e-02, 6.348914e-03
2.379780e-02, 7.944363e-02, 6.311290e-03
2.381096e-02, 7.717786e-02, 5.956423e-03
2.382412e-02, 7.731320e-02, 5.977331e-03
2.383729e-02, 7.528515e-02, 5.667854e-03
2.385045e-02, 7.569673e-02, 5.729995e-03
2.386361e-02, 7.525984e-02, 5.664044e-03
2.387677e-02, 7.466903e-02, 5.575465e-03
2.388994e-02, 7.603211e-02, 5.780882e-03
2.390310e-02, 7.518236e-02, 5.652387e-03
2.391626e-02, 7.382995e-02, 5.450861e-03
2.392942e-02, 7.371130e-02, 5.433355e-03
2.394259e-02, 7.239725e-02, 5.241361e-03
2.395575e-02, 7.190182e-02, 5.169872e-03
2.396891e-02, 6.978777e-02, 4.870334e-03
2.398207e-02, 6.853747e-02, 4.697385e-03
2.399524e-02, 6.768197e-02, 4.580849e-03
2.400840e-02, 6.655348e-02, 4.429365e-03
2.402156e-02, 6.561006e-02, 4.304680e-03
2.403472e-02, 6.458195e-02, 4.170828e-03
2.404789e-02, 6.217357e-02, 3.865552e-03
2.406105e-02, 6.107216e-02, 3.729808e-03
2.407421e-02, 5.849527e-02, 3.421697e-03
2.408737e-02, 5.861036e-02, 3.435175e-03
2.410054e-02, 5.661833e-02, 3.205636e-03
2.411370e-02, 5.485194e-02, 3.008735e-03
2.412686e-02, 9.317440e-02, 8.681468e-03
2.414002e-02, 9.293130e-02, 8.636226e-03
2.415319e-02, 9.181029e-02, 8.429129e-03
2.416635e-02, 9.051928e-02, 8.193740e-03
2.417951e-02, 8.949335e-02, 8.009060e-03
2.419267e-02, 8.849817e-02, 7.831926e-03
2.420584e-02, 3.977851e-02, 1.582330e-03
2.421900e-02, 3.666135e-02, 1.344054e-03
2.423216e-02, 3.720124e-02, 1.383932e-03
2.424532e-02, 3.497876e-02, 1.223514e-03
2.425849e-02, 3.116337e-02, 9.711555e-04
2.427165e-02, 2.596707e-02, 6.742889e-04
2.428481e-02, 1.748188e-02, 3.056161e-04
2.429797e-02, 1.706438e-02, 2.911930e-04
2.431114e-02, 1.267810e-02, 1.607342e-04
2.432430e-02, 0.000000e+00, -5.563191e-05
2.433746e-02, 0.000000e+00, -1.478137e-04
2.435062e-02, 0.000000e+00, -3.551403e-04
2.436379e-02, 0.000000e+00, -5.272106e-04
2.437695e-02, 0.000000e+00, -6.333622e-04
2.439011e-02, 0.000000e+00, -6.870247e-04
2.440327e-02, 0.000000e+00, -8.528028e-04
2.441644e-02, 0.000000e+00, -1.140175e-03
2.442960e-02, 0.000000e+00, -1.281551e-03
2.444276e-02, 0.000000e+00, -1.269971e-03
2.445592e-02, 0.000000e+00, -1.358659e-03
2.446909e-02, 0.000000e+00, -1.442312e-03
2.448225e-02, 0.000000e+00, -1.719755e-03
2.449541e-02, 0.000000e+00, -1.745681e-03
2.450857e-02, 0.000000e+00, -1.982183e-03
2.452174e-02, 0.000000e+00, -2.046476e-03
2.453490e-02, 0.000000e+00, -2.407412e-03
2.454806e-02, 0.000000e+00, -2.365502e-03
2.456122e-02, 0.000000e+00, -2.373324e-03
2.457439e-02, 0.000000e+00, -2.634268e-03
2.458755e-02, 0.000000e+00, -2.952892e-03
2.460071e-02, 0.000000e+00, -3.167216e-03
2.461387e-02, 0.000000e+00, -3.404495e-03
2.462704e-02, 0.000000e+00, -3.562380e-03
2.464020e-02, 0.000000e+00, -3.656477e-03
2.465336e-02, 0.000000e+00, -3.899628e-03
2.466652e-02, 0.000000e+00, -3.861909e-03
2.467969e-02, 0.000000e+00, -4.023405e-03
2.469285e-02, 0.000000e+00, -4.062183e-03
2.470601e-02, 0.000000e+00, -4.020303e-03
2.471917e-02, 0.000000e+00, -4.193260e-03
2.473234e-02, 0.000000e+00, -4.230610e-03
2.474550e-02, 0.000000e+00, -4.019421e-03
2.475866e-02, 0.000000e+00, -4.020762e-03
2.477182e-02, 3.791977e-02, 1.437909e-03
2.478499e-02, 3.537080e-02, 1.251094e-03
2.479815e-02, 4.083397e-02, 1.667413e-03
2.481131e-02, 3.760674e-02, 1.414267e-03
2.482447e-02, 3.820122e-02, 1.459333e-03
2.483764e-02, 3.747909e-02, 1.404682e-03
2.485080e-02, 3.437567e-02, 1.181687e-03
2.486396e-02, 3.046063e-02, 9.278499e-04
2.487712e-02, 2.861544e-02, 8.188432e-04
2.489029e-02, 2.427032e-02, 5.890486e-04
2.490345e-02, 2.130290e-02, 4.538136e-04
2.491661e-02, 0.000000e+00, -5.395888e-03
2.492977e-02, 0.000000e+00, -5.794070e-03
2.494294e-02, 0.000000e+00, -5.911354e-03
2.495610e-02, 0.000000e+00, -6.130106e-03
2.496926e-02, 0.000000e+00, -6.451113e-03
2.498242e-02, 0.000000e+00, -6.586689e-03
2.499559e-02, 0.000000e+00, -6.803782e-03
2.500875e-02, 0.000000e+00, -7.039710e-03
2.502191e-02, 0.000000e+00, -7.217372e-03
2.503507e-02, 0.000000e+00, -7.588134e-03
2.504824e-02, 0.000000e+00, -7.924451e-03
2.506140e-02, 0.000000e+00, -8.111221e-03
2.507456e-02, 0.000000e+00, -8.324154e-03
2.508772e-02, 0.000000e+00, -8.570902e-03
2.510089e-02, 0.000000e+00, -8.808061e-03
2.511405e-02, 0.000000e+00, -9.042319e-03
2.512721e-02, 0.000000e+00, -9.298872e-03
2.514037e-02, 0.000000e+00, -9.495808e-03
2.515354e-02, 0.000000e+00, -9.412737e-03
2.516670e-02, 0.000000e+00, -9.396906e-03
2.517986e-02, 0.000000e+00, -9.437243e-03
2.519302e-02, 0.000000e+00, -9.615425e-03
2.520619e-02, 0.000000e+00, -9.767451e-03
2.521935e-02, 0.000000e+00, -9.791963e-03
2.523251e-02, 0.000000e+00, -9.963729e-03
2.524567e-02, 0.000000e+00, -1.015814e-02
2.525884e-02, 0.000000e+00, -1.019206e-02
2.527200e-02, 0.000000e+00, -1.033153e-02
2.528516e-02, 0.000000e+00, -1.051881e-02
2.529832e-02, 0.000000e+00, -1.072677e-02
2.531149e-02, 0.000000e+00, -1.074921e-02
2.532465e-02, 0.000000e+00, -1.090589e-02
2.533781e-02, 0.000000e+00, -1.107742e-02
2.535097e-02, 0.000000e+00, -1.118073e-02
2.536414e-02, 0.000000e+00, -1.127630e-02
2.537730e-02, 0.000000e+00, -1.154705e-02
2.539046e-02, 0.000000e+00, -1.162469e-02
2.540362e-02, 0.000000e+00, -1.182675e-02
2.541679e-02, 0.000000e+00, -1.189030e-02
2.542995e-02, 0.000000e+00, -1.201006e-02
2.544311e-02, 0.000000e+00, -1.213630e-02
2.545627e-02, 0.000000e+00, -1.225503e-02
2.546944e-02, 0.000000e+00, -1.232406e-02
2.548260e-02, 0.000000e+00, -1.212315e-02
2.549576e-02, 0.000000e+00, -1.232133e-02
2.550892e-02, 0.000000e+00, -1.238084e-02
2.552209e-02, 0.000000e+00, -1.226686e-02
2.553525e-02, 0.000000e+00, -1.226335e-02
2.554841e-02, 0.000000e+00, -1.218088e-02
2.556157e-02, 0.000000e+00, -1.198486e-02
2.557474e-02, 0.000000e+00, -1.191950e-02
2.558790e-02, 0.000000e+00, -1.200277e-02
2.560106e-02, 0.000000e+00, -1.198225e-02
2.561422e-02, 0.000000e+00, -1.198972e-02
2.562739e-02, 0.000000e+00, -1.200087e-02
2.564055e-02, 0.000000e+00, -1.185988e-02
2.565371e-02, 0.000000e+00, -1.199101e-02
2.566687e-02, 0.000000e+00, -1.196089e-02
2.568004e-02, 0.000000e+00, -1.203505e-02
2.569320e-02, 0.000000e+00, -1.190892e-02
2.570636e-02, 0.000000e+00, -1.176687e-02
2.571952e-02, 0.000000e+00, -1.176073e-02
2.573269e-02, 0.000000e+00, -1.176543e-02
2.574585e-02, 0.000000e+00, -1.178729e-02
2.575901e-02, 0.000000e+00, -1.180346e-02
2.577217e-02, 0.000000e+00, -1.166948e-02
2.578534e-02, 0.000000e+00, -1.190918e-02
2.579850e-02, 0.000000e+00, -1.161603e-02
2.581166e-02, 0.000000e+00, -1.171785e-02
2.582482e-02, 0.000000e+00, -1.155674e-02
2.583799e-02, 0.000000e+00, -1.164454e-02
2.585115e-02, 0.000000e+00, -1.171883e-02
2.586431e-02, 0.000000e+00, -1.149677e-02
2.587747e-02, 0.000000e+00, -1.134579e-02
2.589064e-02, 0.000000e+00, -1.114386e-02
2.590380e-02, 0.000000e+00, -1.130996e-02
2.591696e-02, 0.000000e+00, -1.108380e-02
2.593012e-02, 0.000000e+00, -1.094610e-02
2.594329e-02, 0.000000e+00, -1.119879e-02
2.595645e-02, 0.000000e+00, -1.125495e-02
2.596961e-02, 0.000000e+00, -1.117673e-02
2.598277e-02, 0.000000e+00, -1.115612e-02
2.599594e-02, 0.000000e+00, -1.110012e-02
2.600910e-02, 0.000000e+00, -1.097106e-02
2.602226e-02, 0.000000e+00, -1.085824e-02
2.603542e-02, 0.000000e+00, -1.066151e-02
2.604859e-02, 0.000000e+00, -1.079497e-02
2.606175e-02, 0.000000e+00, -1.069541e-02
2.607491e-02, 0.000000e+00, -1.055612e-02
2.608807e-02, 0.000000e+00, -1.049601e-02
2.610124e-02, 0.000000e+00, -1.043580e-02
2.611440e-02, 0.000000e+00, -1.027206e-02
2.612756e-02, 0.000000e+00, -9.965891e-03
2.614072e-02, 0.000000e+00, -1.001540e-02
2.615389e-02, 0.000000e+00, -9.848725e-03
2.616705e-02, 0.000000e+00, -9.923564e-03
2.618021e-02, 0.000000e+00, -9.740839e-03
2.619337e-02, 0.000000e+00, -9.607803e-03
2.620654e-02, 0.000000e+00, -9.383131e-03
2.621970e-02, 0.000000e+00, -9.466309e-03
2.623286e-02, 0.000000e+00, -9.366961e-03
2.624602e-02, 0.000000e+00, -9.187343e-03
2.625919e-02, 0.000000e+00, -9.215557e-03
2.627235e-02, 0.000000e+00, -9.177576e-03
2.628551e-02, 0.000000e+00, -9.076470e-03
2.629867e-02, 0.000000e+00, -9.013275e-03
2.631184e-02, 0.000000e+00, -8.977058e-03
2.632500e-02, 0.000000e+00, -8.892010e-03

